region_id,Comuna,Edad_Tramo1_2021,Edad_Tramo2_2021
5,Algarrobo,0.24296799224054316,0.7570320077594569
13,Alhué,0.29110919292188175,0.7088908070781182
8,Alto Biobío,0.3147482014388489,0.685251798561151
1,Alto Hospicio,0.351965985811084,0.6480340141889159
3,Alto del Carmen,0.23426014701182488,0.7657398529881752
10,Ancud,0.24127124432480213,0.7587287556751979
4,Andacollo,0.2788749251944943,0.7211250748055057
9,Angol,0.267978733327115,0.732021266672885
2,Antofagasta,0.33514573970927375,0.6648542602907263
8,Antuco,0.2642857142857143,0.7357142857142858
12,Antártica,0.0603448275862069,0.9396551724137931
8,Arauco,0.2662993572084481,0.7337006427915519
15,Arica,0.31656664508247606,0.6834333549175239
11,Aysén,0.25662948366842564,0.7433705163315744
13,Buin,0.2918789029900141,0.7081210970099859
16,Bulnes,0.26381948782011244,0.7361805121798876
5,Cabildo,0.266156462585034,0.733843537414966
12,Cabo de Hornos,0.2807843137254902,0.7192156862745098
8,Cabrero,0.2699076110866696,0.7300923889133304
2,Calama,0.3030858464897274,0.6969141535102725
10,Calbuco,0.27143386782834367,0.7285661321716563
3,Caldera,0.27819614711033275,0.7218038528896672
5,Calera,0.29852532177737534,0.7014746782226247
13,Calera de Tango,0.3008859419401571,0.6991140580598428
5,Calle Larga,0.2796774522813106,0.7203225477186894
15,Camarones,0.20833333333333334,0.7916666666666666
1,Camiña,0.2918918918918919,0.7081081081081081
4,Canela,0.2315810434090004,0.7684189565909996
9,Carahue,0.2625907033551261,0.7374092966448739
5,Cartagena,0.2696523871339968,0.7303476128660031
5,Casablanca,0.2781441761770947,0.7218558238229054
10,Castro,0.24883536353911453,0.7511646364608855
5,Catemu,0.273117308343683,0.726882691656317
7,Cauquenes,0.24645005011693952,0.7535499498830605
8,Cañete,0.2645780600792779,0.7354219399207221
13,Cerrillos,0.31096160157532,0.6890383984246801
13,Cerro Navia,0.31623015919227676,0.6837698408077232
10,Chaitén,0.21258558852298662,0.7874144114770134
7,Chanco,0.23215656178050653,0.7678434382194935
3,Chañaral,0.2812032121954539,0.718796787804546
8,Chiguayante,0.3026192026626149,0.6973807973373851
11,Chile Chico,0.20245602389644873,0.7975439761035513
16,Chillán,0.2889260293032213,0.7110739706967787
16,Chillán Viejo,0.28318497024541384,0.7168150297545861
6,Chimbarongo,0.2553905341325937,0.7446094658674063
9,Cholchol,0.27549034286569846,0.7245096571343015
10,Chonchi,0.2441534144059869,0.7558465855940131
6,Chépica,0.24810071630128067,0.7518992836987194
11,Cisnes,0.2349833147942158,0.7650166852057843
16,Cobquecura,0.19575060954371298,0.804249390456287
10,Cochamó,0.20833333333333334,0.7916666666666666
11,Cochrane,0.25742574257425743,0.7425742574257426
6,Codegua,0.25970787317420735,0.7402921268257927
16,Coelemu,0.25862433862433865,0.7413756613756614
16,Coihueco,0.2827313092523701,0.7172686907476299
6,Coinco,0.25669642857142855,0.7433035714285714
7,Colbún,0.2755102040816326,0.7244897959183674
1,Colchane,0.2914798206278027,0.7085201793721974
13,Colina,0.27411341292134833,0.7258865870786517
9,Collipulli,0.27256756756756756,0.7274324324324324
6,Coltauco,0.27583407744135074,0.7241659225586492
4,Combarbalá,0.21168866145973605,0.7883113385402639
8,Concepción,0.3658689594146625,0.6341310405853375
13,Conchalí,0.3074488338886245,0.6925511661113756
5,Concón,0.2934732018187677,0.7065267981812323
7,Constitución,0.2685409109230149,0.7314590890769851
8,Contulmo,0.24126268320180383,0.7587373167981961
3,Copiapó,0.3063851847585035,0.6936148152414965
4,Coquimbo,0.3056395865247223,0.6943604134752778
8,Coronel,0.2917134219593658,0.7082865780406342
14,Corral,0.26288492706645056,0.7371150729335494
11,Coyhaique,0.24553485428076066,0.7544651457192394
9,Cunco,0.2549243209620568,0.7450756790379431
9,Curacautín,0.2515972010952236,0.7484027989047763
13,Curacaví,0.28745195568618587,0.7125480443138141
10,Curaco de Vélez,0.23516187050359713,0.7648381294964028
8,Curanilahue,0.25964609846372255,0.7403539015362774
9,Curarrehue,0.28452847590500346,0.7154715240949966
7,Curepto,0.21955645161290321,0.7804435483870967
7,Curicó,0.27715944834260825,0.7228405516573917
10,Dalcahue,0.2617122604939639,0.7382877395060361
3,Diego de Almagro,0.23576174655908874,0.7642382534409112
6,Doñihue,0.26277865345642876,0.7372213465435713
13,El Bosque,0.31667644183773214,0.6833235581622679
16,El Carmen,0.2441025641025641,0.7558974358974359
13,El Monte,0.30229120473022913,0.6977087952697709
5,El Quisco,0.24074474994587572,0.7592552500541243
5,El Tabo,0.2317659631311782,0.7682340368688217
7,Empedrado,0.25687320475995074,0.7431267952400492
9,Ercilla,0.27906463710566953,0.7209353628943305
13,Estación Central,0.33523357199567977,0.6647664280043203
8,Florida,0.2468562874251497,0.7531437125748504
9,Freire,0.26833495078330794,0.7316650492166921
3,Freirina,0.26706780837769034,0.7329321916223096
10,Fresia,0.24456521739130435,0.7554347826086957
10,Frutillar,0.26905196745807736,0.7309480325419226
10,Futaleufú,0.25130283729009845,0.7486971627099016
14,Futrono,0.26451020876347786,0.7354897912365221
9,Galvarino,0.2651845393780878,0.7348154606219123
15,General Lagos,0.291497975708502,0.708502024291498
9,Gorbea,0.2681974198129956,0.7318025801870044
6,Graneros,0.2792620865139949,0.7207379134860051
11,Guaitecas,0.224,0.776
5,Hijuelas,0.28492014471013855,0.7150798552898615
10,Hualaihué,0.22634773295251695,0.773652267047483
7,Hualañé,0.23754241828898018,0.7624575817110198
8,Hualpén,0.29925425348555434,0.7007457465144457
8,Hualqui,0.2847298254653185,0.7152701745346816
1,Huara,0.2816728167281673,0.7183271832718328
3,Huasco,0.2603292948120534,0.7396707051879465
13,Huechuraba,0.2759108085499178,0.7240891914500822
4,Illapel,0.24521407144805019,0.7547859285519498
13,Independencia,0.3434845344063732,0.6565154655936268
1,Iquique,0.3103084740759483,0.6896915259240517
13,Isla de Maipo,0.28787755434340145,0.7121224456565985
5,Isla de Pascua,0.2744203030856308,0.7255796969143692
5,Juan Fernández,0.24499229583975346,0.7550077041602465
13,La Cisterna,0.30346301977935897,0.696536980220641
5,La Cruz,0.27015998445495176,0.7298400155450483
6,La Estrella,0.19825072886297376,0.8017492711370262
13,La Florida,0.29749255577070144,0.7025074442292986
13,La Granja,0.3103692408234397,0.6896307591765602
4,La Higuera,0.2505091649694501,0.7494908350305499
5,La Ligua,0.2563680431700736,0.7436319568299263
13,La Pintana,0.3235946286342753,0.6764053713657248
13,La Reina,0.2840688713131756,0.7159311286868244
4,La Serena,0.3194477147267352,0.6805522852732648
14,La Unión,0.26358247537549584,0.7364175246245042
14,Lago Ranco,0.239073196419168,0.760926803580832
11,Lago Verde,0.2077922077922078,0.7922077922077922
12,Laguna Blanca,0.18354430379746836,0.8164556962025317
8,Laja,0.26598826413132287,0.7340117358686771
13,Lampa,0.2884865435097274,0.7115134564902725
14,Lanco,0.26473236618309154,0.7352676338169084
6,Las Cabras,0.24771341463414634,0.7522865853658537
13,Las Condes,0.3029868253952866,0.6970131746047133
9,Lautaro,0.2949145389322642,0.7050854610677358
8,Lebu,0.2612641400907522,0.7387358599092477
7,Licantén,0.23042168674698796,0.7695783132530121
5,Limache,0.29027450436711494,0.7097254956328851
7,Linares,0.26357303831182133,0.7364269616881787
6,Litueche,0.23690899847483476,0.7630910015251652
5,Llaillay,0.28277335404932996,0.71722664595067
10,Llanquihue,0.2737646001796945,0.7262353998203055
13,Lo Barnechea,0.3021429975752015,0.6978570024247985
13,Lo Espejo,0.32139894058331736,0.6786010594166826
13,Lo Prado,0.31079398525045493,0.689206014749545
6,Lolol,0.22917175665770828,0.7708282433422917
9,Loncoche,0.25320276836990135,0.7467972316300987
7,Longaví,0.2545671579821466,0.7454328420178534
9,Lonquimay,0.2666881132378961,0.7333118867621039
5,Los Andes,0.2788628308574014,0.7211371691425986
8,Los Angeles,0.27923497686978804,0.720765023130212
14,Los Lagos,0.26891328397583186,0.7310867160241682
10,Los Muermos,0.24602782986282443,0.7539721701371755
9,Los Sauces,0.25588659298414224,0.7441134070158577
4,Los Vilos,0.26655932079338357,0.7334406792066164
8,Los Álamos,0.26444547996272133,0.7355545200372786
8,Lota,0.28940665268204974,0.7105933473179502
9,Lumaco,0.24113475177304963,0.7588652482269503
6,Machalí,0.22263134754891184,0.7773686524510881
13,Macul,0.2966850366403271,0.7033149633596729
13,Maipú,0.30393936274536365,0.6960606372546364
6,Malloa,0.26818950930626057,0.7318104906937394
6,Marchihue,0.2184014869888476,0.7815985130111525
14,Mariquina,0.28471279963817275,0.7152872003618272
2,María Elena,0.28315168029064486,0.7168483197093551
13,María Pinto,0.28634216020217557,0.7136578397978244
7,Maule,0.28211479557863894,0.7178852044213611
10,Maullín,0.23648247177658943,0.7635175282234106
2,Mejillones,0.32914297116631747,0.6708570288336825
9,Melipeuco,0.25455088033422857,0.7454491196657714
13,Melipilla,0.2945372586379162,0.7054627413620838
7,Molina,0.27216958625860543,0.7278304137413946
4,Monte Patria,0.2717320966350302,0.7282679033649698
6,Mostazal,0.27855947436930517,0.7214405256306948
8,Mulchén,0.28252090324782436,0.7174790967521757
14,Máfil,0.27951807228915665,0.7204819277108434
8,Nacimiento,0.27220984904726553,0.7277901509527345
6,Nancagua,0.2581161611669483,0.7418838388330516
12,Natales,0.2729380356891949,0.7270619643108052
6,Navidad,0.2136986301369863,0.7863013698630137
8,Negrete,0.2799138216771627,0.7200861783228373
16,Ninhue,0.22179798681013538,0.7782020131898646
5,Nogales,0.29232254232254234,0.7076774576774577
9,Nueva Imperial,0.28802139037433155,0.7119786096256685
11,O'Higgins,0.2777777777777778,0.7222222222222222
6,Olivar,0.266995299782185,0.7330047002178149
2,Ollagüe,0.25668449197860965,0.7433155080213903
5,Olmué,0.2801617201139392,0.7198382798860609
10,Osorno,0.2777261981105889,0.722273801889411
4,Ovalle,0.2859182202371698,0.7140817797628302
13,Padre Hurtado,0.29776759188523894,0.7022324081147611
9,Padre Las Casas,0.30290473288645137,0.6970952671135486
4,Paiguano,0.2512877115526122,0.7487122884473878
14,Paillaco,0.26859083191850597,0.731409168081494
13,Paine,0.2931027760449158,0.7068972239550843
10,Palena,0.23246878001921228,0.7675312199807877
6,Palmilla,0.23397596394591888,0.7660240360540811
14,Panguipulli,0.2573045665634675,0.7426954334365325
5,Panquehue,0.27669039145907476,0.7233096085409253
5,Papudo,0.25565549195966203,0.7443445080403379
6,Paredones,0.20149468237999424,0.7985053176200058
7,Parral,0.24896049896049896,0.751039501039501
13,Pedro Aguirre Cerda,0.3063602751907146,0.6936397248092854
7,Pelarco,0.28,0.72
7,Pelluhue,0.23408577878103837,0.7659142212189616
16,Pemuco,0.2626595306710581,0.7373404693289419
7,Pencahue,0.2402797778234931,0.7597202221765069
8,Penco,0.28814814814814815,0.7118518518518518
6,Peralillo,0.22926617455492834,0.7707338254450716
9,Perquenco,0.2725258493353028,0.7274741506646972
5,Petorca,0.2657331136738056,0.7342668863261944
6,Peumo,0.25524355300859597,0.744756446991404
13,Peñaflor,0.2940826786202021,0.7059173213797979
13,Peñalolén,0.3041454116201615,0.6958545883798385
1,Pica,0.2957280385078219,0.7042719614921781
6,Pichidegua,0.2379719345138657,0.7620280654861343
6,Pichilemu,0.2263742469879518,0.7736257530120482
16,Pinto,0.26369612856099345,0.7363038714390066
13,Pirque,0.286163851882933,0.7138361481170671
9,Pitrufquen,0.26478237065425675,0.7352176293457432
6,Placilla,0.25046763935652827,0.7495323606434717
16,Portezuelo,0.22757847533632286,0.7724215246636771
12,Porvenir,0.32413940560188154,0.6758605943981184
1,Pozo Almonte,0.3554877467340517,0.6445122532659483
12,Primavera,0.1903765690376569,0.8096234309623431
13,Providencia,0.27613878186198687,0.7238612181380132
5,Puchuncaví,0.26982751148478806,0.7301724885152119
9,Pucón,0.2792121077231249,0.7207878922768751
13,Pudahuel,0.30554715793759984,0.6944528420624001
13,Puente Alto,0.30795799243477107,0.6920420075652289
10,Puerto Montt,0.29955843805525095,0.700441561944749
10,Puerto Octay,0.25971370143149286,0.7402862985685071
10,Puerto Varas,0.24144264484888964,0.7585573551511103
6,Pumanque,0.23225152129817445,0.7677484787018256
4,Punitaqui,0.26009644364074747,0.7399035563592525
12,Punta Arenas,0.28385231418802637,0.7161476858119736
10,Puqueldón,0.23150856665273714,0.7684914333472629
10,Purranque,0.26863655550865345,0.7313634444913466
9,Purén,0.24693021862833184,0.7530697813716681
5,Putaendo,0.27359342092066996,0.72640657907933
15,Putre,0.4375373580394501,0.56246264196055
10,Puyehue,0.24882005899705015,0.7511799410029498
10,Queilén,0.23779919179359651,0.7622008082064035
10,Quellón,0.27338944642279056,0.7266105535772095
10,Quemchi,0.23174157303370788,0.7682584269662921
8,Quilaco,0.26090868196131356,0.7390913180386864
13,Quilicura,0.3057092081724885,0.6942907918275115
8,Quilleco,0.2735058309037901,0.7264941690962099
5,Quillota,0.29341600546476804,0.706583994535232
16,Quillón,0.2497584541062802,0.7502415458937198
5,Quilpué,0.2996762960920667,0.7003237039079333
10,Quinchao,0.22692307692307692,0.7730769230769231
13,Quinta Normal,0.31058508674787744,0.6894149132521226
6,Quinta de Tilcoco,0.24596137495445158,0.7540386250455484
5,Quintero,0.2876478130787862,0.7123521869212138
16,Quirihue,0.2390279823269514,0.7609720176730486
6,Rancagua,0.2814342095276646,0.7185657904723354
7,Rauco,0.26425187222986396,0.735748127770136
13,Recoleta,0.30780350422450964,0.6921964957754904
9,Renaico,0.2784708893154191,0.7215291106845809
13,Renca,0.305273999143434,0.694726000856566
6,Rengo,0.2761621736361707,0.7238378263638293
6,Requínoa,0.2657787442239739,0.7342212557760261
7,Retiro,0.23507957559681697,0.764920424403183
5,Rinconada,0.26561099492082463,0.7343890050791754
7,Romeral,0.2543832666871732,0.7456167333128269
16,Ránquil,0.20951509606587373,0.7904849039341263
14,Río Bueno,0.2554615549368173,0.7445384450631827
7,Río Claro,0.26439035644249625,0.7356096435575038
4,Río Hurtado,0.22762814943527368,0.7723718505647263
11,Río Ibáñez,0.22330729166666666,0.7766927083333334
10,Río Negro,0.24653913918952933,0.7534608608104707
12,Río Verde,0.18493150684931506,0.815068493150685
9,Saavedra,0.24427934621099553,0.7557206537890044
7,Sagrada Familia,0.26132826011760635,0.7386717398823937
4,Salamanca,0.2429739244584999,0.7570260755415001
5,San Antonio,0.2760605792223895,0.7239394207776105
13,San Bernardo,0.3111617443748103,0.6888382556251896
16,San Carlos,0.271474019088017,0.7285259809119831
7,San Clemente,0.2839506172839506,0.7160493827160493
5,San Esteban,0.2649453169969575,0.7350546830030426
16,San Fabián,0.2663806552262091,0.733619344773791
5,San Felipe,0.2920007270230426,0.7079992729769574
6,San Fernando,0.25885157096424705,0.741148429035753
12,San Gregorio,0.25681818181818183,0.7431818181818182
16,San Ignacio,0.25561257216164207,0.7443874278383579
7,San Javier,0.2840188758980138,0.7159811241019862
13,San Joaquín,0.3118562874251497,0.6881437125748503
13,San José de Maipo,0.2727753303964758,0.7272246696035243
10,San Juan de la Costa,0.19590361445783133,0.8040963855421687
13,San Miguel,0.28556198253374165,0.7144380174662583
16,San Nicolás,0.24517151916978958,0.7548284808302105
10,San Pablo,0.23529411764705882,0.7647058823529411
13,San Pedro,0.27831947232578147,0.7216805276742185
2,San Pedro de Atacama,0.307916262304173,0.692083737695827
8,San Pedro de la Paz,0.2804958034572842,0.7195041965427158
7,San Rafael,0.28915450870100196,0.7108454912989981
13,San Ramón,0.31345064121682076,0.6865493587831792
8,San Rosendo,0.24924318869828457,0.7507568113017155
6,San Vicente,0.2412621853877246,0.7587378146122754
8,Santa Bárbara,0.28303266699171137,0.7169673330082886
6,Santa Cruz,0.24054132112060073,0.7594586788793992
8,Santa Juana,0.2736377727435317,0.7263622272564684
5,Santa María,0.28060694242361256,0.7193930575763875
13,Santiago,0.35317683244576065,0.6468231675542394
5,Santo Domingo,0.22172597608413774,0.7782740239158623
2,Sierra Gorda,0.27631578947368424,0.7236842105263158
13,Talagante,0.2962379668090635,0.7037620331909364
7,Talca,0.32261188740025404,0.677388112599746
8,Talcahuano,0.3023233760075865,0.6976766239924135
2,Taltal,0.2824643384161338,0.7175356615838662
9,Temuco,0.3308439253284364,0.6691560746715637
7,Teno,0.2712858384013901,0.7287141615986099
9,Teodoro Schmidt,0.23476828981416137,0.7652317101858386
3,Tierra Amarilla,0.2997443049744305,0.7002556950255695
13,Tiltil,0.29941970005275453,0.7005802999472455
12,Timaukel,0.24766355140186916,0.7523364485981309
8,Tirúa,0.2847723704866562,0.7152276295133438
2,Tocopilla,0.29280916877195146,0.7071908312280486
9,Toltén,0.22796408282939343,0.7720359171706066
8,Tomé,0.2784620359211029,0.721537964078897
12,Torres del Paine,0.45795454545454545,0.5420454545454545
11,Tortel,0.23097826086956522,0.7690217391304348
9,Traiguén,0.24770996046668595,0.7522900395333141
16,Treguaco,0.22693903606766677,0.7730609639323333
8,Tucapel,0.26081829972880555,0.7391817002711945
14,Valdivia,0.33182040550089686,0.6681795944991031
3,Vallenar,0.2704676091346901,0.72953239086531
5,Valparaíso,0.3382793670753432,0.6617206329246568
7,Vichuquén,0.21249486230990547,0.7875051376900946
9,Victoria,0.27559249913413486,0.7244075008658651
4,Vicuña,0.278503046127067,0.721496953872933
9,Vilcún,0.2822150633192624,0.7177849366807376
7,Villa Alegre,0.2638776337115073,0.7361223662884927
5,Villa Alemana,0.29673878730482506,0.7032612126951749
9,Villarrica,0.270701841133184,0.7292981588668159
13,Vitacura,0.26604969758799096,0.733950302412009
5,Viña del Mar,0.34577776147058287,0.6542222385294172
7,Yerbas Buenas,0.2612669115670639,0.7387330884329362
8,Yumbel,0.2330522218618229,0.766947778138177
16,Yungay,0.24857738998482548,0.7514226100151745
5,Zapallar,0.2614213197969543,0.7385786802030457
16,Ñiquén,0.22110552763819097,0.7788944723618091
13,Ñuñoa,0.25843323449333894,0.7415667655066611
